time,open,close,high,low,volume
2018-04-26 14:45:00,4.5,4.1,4.5,4.1,503.0
2018-04-26 15:00:00,4.5,4.5,4.5,4.5,2.5
2018-04-26 15:15:00,4.4,4.4,4.4,4.4,15.1
2018-04-26 15:25:00,4.4,4.4,4.4,4.4,147.0
2018-04-26 16:15:00,4.4,4.7,4.7,4.4,2.0
2018-04-26 16:45:00,4.7,4.7,4.7,4.7,50.0
2018-04-26 16:50:00,4.45,4.45,4.45,4.45,205.47589474
2018-04-26 17:50:00,4.55,4.55,4.55,4.55,50.0
2018-04-26 17:55:00,4.4503,4.4503,4.4503,4.4503,30.0
2018-04-26 18:00:00,4.4503,4.4503,4.4503,4.4503,8.982
2018-04-26 18:05:00,4.4502,4.45,4.4502,4.45,456.8
2018-04-26 20:05:00,4.549,4.549,4.549,4.549,6.1
2018-04-26 21:15:00,4.549,4.5999,4.5999,4.549,437.18770983
2018-04-26 21:20:00,4.59,4.59,4.59,4.59,32.0
2018-04-26 23:20:00,4.589,4.589,4.589,4.589,5.09554847
2018-04-26 23:45:00,4.589,4.589,4.589,4.589,4.0
2018-04-27 00:45:00,4.589,4.589,4.589,4.589,2.0
2018-04-27 00:55:00,4.589,4.589,4.589,4.589,65.0
2018-04-27 02:00:00,4.589,4.589,4.589,4.589,2.37434653
2018-04-27 02:40:00,4.503,4.5021,4.503,4.5021,403.58599816
2018-04-27 05:10:00,4.503,4.503,4.503,4.503,10.0798
2018-04-27 05:50:00,4.503,4.2665,4.503,4.2665,458.7958773
2018-04-27 07:05:00,4.5472,4.5473,4.5473,4.5472,247.64159655999998
2018-04-27 07:50:00,4.5462,4.5462,4.5462,4.5462,35.0
2018-04-27 09:45:00,4.5,4.5,4.5,4.5,3.992
2018-04-27 10:05:00,4.548,4.548,4.548,4.548,20.0
2018-04-27 10:30:00,4.548,4.7,4.7,4.548,15.99736803
2018-04-27 10:35:00,4.7,4.7,4.7,4.7,22.39361701
2018-04-27 10:55:00,4.7,4.7,4.7,4.7,16.19794179
2018-04-27 11:20:00,4.7,4.5,4.7,4.5,113.81005821
2018-04-27 12:20:00,4.5,4.5,4.5,4.5,35.0
2018-04-27 12:35:00,4.5,5.0,5.0,4.5,146.07776767000001
2018-04-27 13:45:00,4.84,4.84,4.84,4.84,25.0
2018-04-27 15:00:00,4.84,4.84,4.84,4.84,32.59964045
2018-04-27 15:20:00,4.84,4.84,4.84,4.84,4.0
2018-04-27 15:45:00,4.7,4.6,4.7,4.4041,31.94413201
2018-04-27 21:35:00,4.67,4.67,4.67,4.67,2.0
2018-04-27 23:25:00,4.5,4.5,4.5,4.5,21.47349991
2018-04-28 06:05:00,4.4041,4.4,4.4041,4.4,68.78288072000001
2018-04-28 06:35:00,4.2529,4.2528,4.2529,4.2528,21.430552910000003
2018-04-28 08:15:00,4.67,4.67,4.67,4.67,10.0
2018-04-28 09:50:00,4.67,4.8,4.8,4.67,100.0
2018-04-28 10:20:00,4.254,4.2528,4.254,4.2528,13.950000000000001
2018-04-28 10:45:00,4.79,4.79,4.79,4.79,17.05747081
2018-04-28 10:55:00,4.79,4.79,4.79,4.79,41.49320599
2018-04-28 11:00:00,4.253,4.253,4.253,4.253,41.44306211
2018-04-28 11:15:00,4.7899,4.7899,4.7899,4.7899,24.591253299999998
2018-04-28 11:50:00,4.2605,4.2605,4.2605,4.2605,9.98
2018-04-28 12:30:00,4.783,4.7846,4.7846,4.783,15.02576042
2018-04-28 14:10:00,4.6,4.6,4.6,4.6,6.95652177
2018-04-28 16:00:00,4.6,4.6,4.6,4.6,6.0
2018-04-28 17:15:00,4.6,4.6,4.6,4.6,16.29438803
2018-04-28 17:30:00,4.305,4.3,4.305,4.3,217.9311027
2018-04-28 17:55:00,4.79,4.6,4.79,4.6,20.03437902
2018-04-28 18:10:00,4.654,4.654,4.654,4.654,39.7
2018-04-28 18:20:00,4.6,4.6,4.6,4.6,9.96562098
2018-04-28 18:50:00,4.6499,4.6499,4.6499,4.6499,20.13499753
2018-04-28 19:50:00,4.502,4.5,4.502,4.5,12.2266444
2018-04-28 21:20:00,4.6,4.6,4.6,4.6,100.0
2018-04-28 21:35:00,4.6,4.6,4.6,4.6,40.5
2018-04-29 00:40:00,4.68,4.68,4.68,4.68,20.0
2018-04-29 02:45:00,4.68,4.68,4.68,4.68,15.0
2018-05-01 06:15:00,4.41,4.3072,4.41,4.3072,49.95
2018-05-01 10:45:00,4.3074,4.3074,4.3074,4.3074,6.94260873
2018-05-01 16:15:00,4.7,4.7,4.7,4.7,30.0
2018-05-01 19:35:00,4.6898,4.6899,4.6899,4.6898,44.21850965
2018-05-01 19:55:00,4.322,4.322,4.322,4.322,2.7833556
2018-05-01 20:00:00,4.322,4.322,4.322,4.322,4.5585504
2018-05-01 20:20:00,4.3231,4.3231,4.3231,4.3231,4.5494333
2018-05-02 03:40:00,4.6741,4.6741,4.6741,4.6741,59.54326748
2018-05-02 04:15:00,4.6741,4.6741,4.6741,4.6741,10.0
2018-05-02 08:40:00,4.5,4.3401,4.5,4.3401,18.978
2018-05-02 08:45:00,4.3401,4.3401,4.3401,4.3401,12.961339809999998
2018-05-02 08:55:00,4.4401,4.3401,4.4401,4.3401,12.77568
2018-05-02 09:00:00,4.3401,4.3401,4.3401,4.3401,10.0
2018-05-02 11:20:00,4.6588,4.3412,4.6588,4.3412,11.09924041
2018-05-02 12:15:00,4.6586,4.6587,4.6587,4.6586,208.09314131
2018-05-02 14:05:00,4.6499,4.6499,4.6499,4.6499,44.97960597
2018-05-02 14:55:00,4.344,4.34,4.344,4.34,174.0
2018-05-02 15:25:00,4.6348,4.6348,4.6348,4.6348,4.34
2018-05-02 20:30:00,4.6288,4.6289,4.6289,4.6288,44.07340015
2018-05-02 20:50:00,4.6289,4.6289,4.6289,4.6289,2.2
2018-05-02 21:20:00,4.3601,4.3601,4.3601,4.3601,2.1956
2018-05-02 22:15:00,4.6248,4.6249,4.6249,4.6248,5.0
2018-05-02 22:25:00,4.6249,4.6249,4.6249,4.6249,5.0
2018-05-03 04:30:00,4.4011,4.4011,4.4011,4.4011,19.98
2018-05-03 06:50:00,4.6198,4.6198,4.6198,4.6198,8.0
2018-05-03 07:50:00,4.6185,4.6198,4.6198,4.6185,21.0
2018-05-03 09:15:00,4.6196,4.401,4.62,4.401,1218.97901465
2018-05-03 09:20:00,4.401,4.6299,4.6299,4.401,33.33891887
2018-05-03 09:40:00,4.6189,4.4502,4.6189,4.4502,59.764845
2018-05-03 09:45:00,4.4502,4.4501,4.4502,4.4501,60.464
2018-05-03 13:25:00,4.619,4.65,4.65,4.619,39.25084233
2018-05-03 13:30:00,4.7779,4.7779,4.7779,4.7779,3.0
2018-05-03 14:30:00,4.773,4.7778,4.7778,4.773,29.18101341
2018-05-03 16:55:00,4.7749,4.7749,4.7749,4.7749,2.0
2018-05-03 17:05:00,4.7749,4.7779,4.7779,4.7749,662.1682329
2018-05-03 17:20:00,4.7779,4.7779,4.7779,4.7779,22.0
2018-05-03 18:25:00,4.7779,4.7779,4.7779,4.7779,8.0
2018-05-03 18:40:00,4.7749,4.7749,4.7749,4.7749,2.0
2018-05-03 19:35:00,4.7746,4.7746,4.7746,4.7746,2.0
2018-05-03 23:00:00,4.6998,4.6998,4.6998,4.6998,2.0
2018-05-03 23:05:00,4.6998,4.6999,4.6999,4.6998,199.42333134
2018-05-04 00:55:00,4.6999,4.6999,4.6999,4.6999,2.0
2018-05-04 04:30:00,4.6999,4.6999,4.6999,4.6999,11.34334416
2018-05-04 04:50:00,4.6999,4.6999,4.6999,4.6999,36.30692747
2018-05-04 07:15:00,4.7,4.7,4.7,4.7,500.0
2018-05-04 08:20:00,4.7749,4.7749,4.7749,4.7749,48.04804805
2018-05-04 09:45:00,4.7749,4.7749,4.7749,4.7749,12.57036768
2018-05-04 12:00:00,4.7,4.7,4.7,4.7,99.68649804
2018-05-04 12:15:00,4.77,4.775,4.775,4.77,270.51157652
2018-05-04 12:20:00,4.778,4.8303,4.8303,4.778,38.4405
2018-05-04 12:30:00,4.8998,4.8998,4.8998,4.8998,5.0
2018-05-04 12:45:00,4.64,4.6382,4.64,4.6382,20.95
2018-05-04 15:30:00,4.6381,4.5721,4.6382,4.5721,202.39677427
2018-05-04 20:35:00,4.5721,4.5721,4.5721,4.5721,9.98627838
2018-05-04 21:20:00,4.5721,4.5721,4.5721,4.5721,17.34180017
2018-05-04 21:25:00,4.5721,4.5721,4.5721,4.5721,12.76810002
2018-05-04 22:10:00,4.6498,4.6498,4.6498,4.6498,2.0
2018-05-05 01:20:00,4.6498,4.7,4.7,4.6498,304.87709583
2018-05-05 01:25:00,4.7,4.7,4.7,4.7,230.12290417
2018-05-05 19:25:00,4.7499,4.75,4.75,4.7499,575.93707016
2018-05-05 19:45:00,4.7499,4.7499,4.7499,4.7499,31.0
2018-05-05 20:30:00,4.7499,4.7499,4.7499,4.7499,5.0
2018-05-05 20:35:00,4.598,4.598,4.598,4.598,22.34882978
2018-05-05 23:45:00,4.7497,4.7497,4.7497,4.7497,13.84079678
2018-05-06 00:25:00,4.7497,4.7497,4.7497,4.7497,41.88682492
2018-05-06 00:30:00,4.7497,4.7497,4.7497,4.7497,2.00200201
2018-05-06 07:55:00,4.7478,4.7478,4.7478,4.7478,739.50970378
2018-05-06 08:10:00,4.7478,4.7478,4.7478,4.7478,158.3626785
2018-05-06 10:15:00,4.602,4.6,4.602,4.6,14.47445987
2018-05-06 12:10:00,4.7372,4.7372,4.7372,4.7372,7.38599
2018-05-06 15:20:00,4.7343,4.7343,4.7343,4.7343,67.0
2018-05-06 17:10:00,4.7337,4.7337,4.7337,4.7337,22.18324627
2018-05-06 17:20:00,4.7337,4.7337,4.7337,4.7337,18.74906187
