time,open,close,high,low,volume
2018-01-08 23:25:00,0.3,0.30497,0.30497,0.3,4434.29826411
2018-01-08 23:30:00,0.30497,0.35135,0.35135,0.30497,151660.24868186002
2018-01-08 23:35:00,0.35676,0.35676,0.35676,0.31,75444.10282219
2018-01-08 23:40:00,0.35676,0.3599,0.36646,0.335,131976.48672481
2018-01-08 23:45:00,0.3598,0.3497,0.3599,0.3497,47033.76987902
2018-01-08 23:50:00,0.3497,0.3401,0.35,0.3391,108295.46516629
2018-01-08 23:55:00,0.34,0.3457,0.3647,0.34,29978.15215934
2018-01-09 00:00:00,0.3645,0.3629,0.3645,0.356,36616.47408561
2018-01-09 00:05:00,0.3626,0.3545,0.3626,0.337,70283.30656376
2018-01-09 00:10:00,0.3499,0.3479,0.3499,0.332,47632.86300199
2018-01-09 00:15:00,0.34489,0.335,0.345,0.3299,25918.6910839
2018-01-09 00:20:00,0.335,0.331,0.3489,0.32836,33015.10476427
2018-01-09 00:25:00,0.331,0.3173,0.3398,0.3,103531.40245234
2018-01-09 00:30:00,0.3173,0.3032,0.3173,0.3,115766.66199404
2018-01-09 00:35:00,0.305,0.3148,0.3173,0.3031,49501.78490531
2018-01-09 00:40:00,0.3149,0.3299,0.32999,0.3051,76109.59261089
2018-01-09 00:45:00,0.3082,0.3184,0.32,0.3055,42773.1982607
2018-01-09 00:50:00,0.3102,0.3169,0.31998,0.31,36501.71005425
2018-01-09 00:55:00,0.3159,0.3198,0.3198,0.3082,83697.60729392
2018-01-09 01:00:00,0.3197,0.3095,0.3197,0.3095,43958.371478789995
2018-01-09 01:05:00,0.31899,0.3397,0.3397,0.3185,55931.90648803
2018-01-09 01:10:00,0.3243,0.3221,0.3387,0.3203,15913.43497963
2018-01-09 01:15:00,0.3247,0.3296,0.3299,0.322,9603.18824835
2018-01-09 01:20:00,0.3284,0.3289,0.3299,0.3211,24698.89435654
2018-01-09 01:25:00,0.3289,0.3283,0.3397,0.3188,59624.64868963
2018-01-09 01:30:00,0.3201,0.309,0.3281,0.309,67971.0407753
2018-01-09 01:35:00,0.31223,0.3228,0.3259,0.3122,31340.81292557
2018-01-09 01:40:00,0.3228,0.33679,0.338,0.32,78660.64384725
2018-01-09 01:45:00,0.3363,0.3171,0.3363,0.3171,37495.32060538
2018-01-09 01:50:00,0.317,0.3103,0.32,0.3002,128309.24831702
2018-01-09 01:55:00,0.309,0.30429,0.30909,0.28367,121819.86130552
2018-01-09 02:00:00,0.30418,0.295,0.30989,0.295,77410.68297461
2018-01-09 02:05:00,0.2951,0.305,0.3099,0.295,14842.03606784
2018-01-09 02:10:00,0.3049,0.3051,0.3095,0.3,38654.92267886
2018-01-09 02:15:00,0.3051,0.313,0.313,0.3051,65177.67882355
2018-01-09 02:20:00,0.32,0.3195,0.3246,0.315,25541.08823375
2018-01-09 02:25:00,0.3194,0.317,0.3199,0.3167,4072.70809345
2018-01-09 02:30:00,0.31999,0.319,0.3349,0.316,58111.939022649996
2018-01-09 02:35:00,0.3326,0.317,0.3326,0.3169,21991.28846263
2018-01-09 02:40:00,0.317,0.325,0.3265,0.313,45364.886
2018-01-09 02:45:00,0.3142,0.3197,0.32139,0.3142,3005.94402746
2018-01-09 02:50:00,0.315,0.3268,0.3276,0.3138,36688.69361431
2018-01-09 02:55:00,0.3266,0.31,0.3269,0.31,5984.24226364
2018-01-09 03:00:00,0.3257,0.324,0.3257,0.2905,77562.96111038
2018-01-09 03:05:00,0.324,0.3191,0.324,0.2907,4918.17469728
2018-01-09 03:10:00,0.3189,0.29719,0.319,0.293,63536.10809167
2018-01-09 03:15:00,0.2938,0.29118,0.3129,0.288,66930.28833123
2018-01-09 03:20:00,0.29118,0.299,0.3,0.29,63641.66253132
2018-01-09 03:25:00,0.299,0.3069,0.3089,0.299,46078.68566373
2018-01-09 03:30:00,0.307,0.303,0.307,0.28364,85595.09512641
2018-01-09 03:35:00,0.2888,0.295,0.3008,0.2888,62709.757956
2018-01-09 03:40:00,0.29479,0.2948,0.2977,0.2883,51569.51067533
2018-01-09 03:45:00,0.294,0.2977,0.2978,0.2817,81820.89542875
2018-01-09 03:50:00,0.2902,0.28518,0.2902,0.2834,125361.58212756
2018-01-09 03:55:00,0.28518,0.28646,0.2949,0.2841,87523.0556611
2018-01-09 04:00:00,0.2948,0.282,0.2948,0.2817,105730.4138642
2018-01-09 04:05:00,0.282,0.2866,0.289,0.28163,102255.30822036
2018-01-09 04:10:00,0.2866,0.28489,0.2869,0.2848,23303.54936811
2018-01-09 04:15:00,0.2849,0.2895,0.2935,0.28,249360.49205743
2018-01-09 04:20:00,0.289,0.2878,0.2899,0.2801,69404.3862816
2018-01-09 04:25:00,0.2869,0.284,0.2886,0.2831,55549.69243386
2018-01-09 04:30:00,0.2848,0.283,0.289,0.283,49239.31836576
2018-01-09 04:35:00,0.28319,0.29,0.2931,0.28319,42056.46938214
2018-01-09 04:40:00,0.29,0.3034,0.3165,0.29,223273.68619931
2018-01-09 04:45:00,0.293,0.3127,0.315,0.2928,42651.32866983
2018-01-09 04:50:00,0.305,0.3012,0.3149,0.3,58133.3023306
