time,open,close,high,low,volume
2018-04-07 16:25:00,0.419,0.419,0.419,0.419,101.0
2018-04-07 16:30:00,0.419,0.419,0.419,0.419,50.0
2018-04-07 16:40:00,0.419,0.419,0.419,0.419,200.0
2018-04-07 17:55:00,0.417,0.417,0.417,0.417,499.0
2018-04-07 18:25:00,0.417,0.417,0.41799,0.417,1243.0
2018-04-07 18:30:00,0.417,0.417,0.417,0.417,0.6
2018-04-07 19:10:00,0.41698,0.41698,0.41698,0.41698,998.0
2018-04-07 19:25:00,0.41698,0.389,0.41698,0.389,1335.664
2018-04-07 20:30:00,0.41696,0.41699,0.41699,0.41696,1350.0
2018-04-07 21:20:00,0.41696,0.41696,0.41696,0.41696,50.0
2018-04-07 23:35:00,0.41696,0.41696,0.41696,0.41696,105.31646904
2018-04-07 23:45:00,0.4,0.4,0.4,0.4,192.0
2018-04-07 23:50:00,0.4,0.4,0.4,0.4,112.0
2018-04-08 00:20:00,0.4,0.4,0.4,0.4,501.0
2018-04-08 04:05:00,0.4,0.4,0.4,0.4,50.0
2018-04-08 06:35:00,0.4,0.4,0.4,0.4,45.86067994
2018-04-08 07:30:00,0.3999,0.3999,0.3999,0.3999,1031.36053096
2018-04-08 07:50:00,0.3999,0.3999,0.3999,0.3999,1347.324678
2018-04-08 08:00:00,0.41,0.41,0.41,0.41,1000.0
2018-04-08 08:15:00,0.41,0.41,0.41,0.41,40.0
2018-04-08 08:20:00,0.41,0.497,0.497,0.41,2000.0
2018-04-08 08:35:00,0.40001,0.40001,0.40001,0.40001,30.0
2018-04-08 09:25:00,0.497,0.497,0.497,0.497,1000.0
2018-04-08 09:30:00,0.42,0.42,0.42,0.42,207.26891059
2018-04-08 09:55:00,0.497,0.497,0.497,0.497,50.28038054
2018-04-08 10:10:00,0.4201,0.4002,0.4201,0.4002,265.6728414
2018-04-08 10:25:00,0.4003,0.4003,0.4003,0.4003,50.17981978
2018-04-08 10:55:00,0.4785,0.4185,0.4785,0.4185,557.16852716
2018-04-08 11:00:00,0.46,0.46,0.46,0.46,185.85485740000001
2018-04-08 11:15:00,0.426,0.426,0.426,0.426,299.7
2018-04-08 11:30:00,0.426,0.426,0.426,0.426,0.22839389
2018-04-08 12:05:00,0.426,0.426,0.426,0.426,322.22042325999996
2018-04-08 12:10:00,0.42601,0.426,0.42601,0.426,3249.4750000000004
2018-04-08 12:15:00,0.41115,0.41115,0.41115,0.41115,40.0
2018-04-08 12:20:00,0.41115,0.41115,0.41115,0.41115,46.0
2018-04-08 13:15:00,0.41501,0.41501,0.41501,0.41501,64.640622
2018-04-08 13:20:00,0.415,0.41116,0.415,0.41116,1596.0
2018-04-08 14:55:00,0.42799,0.428,0.428,0.42799,501.0
2018-04-08 15:30:00,0.428,0.428,0.428,0.428,100.0
2018-04-08 17:00:00,0.4122,0.41115,0.4122,0.41115,99.8
2018-04-08 17:05:00,0.411,0.411,0.411,0.411,182.0
2018-04-08 17:45:00,0.411,0.411,0.411,0.411,199.32640762999998
2018-04-08 19:00:00,0.42,0.42,0.42,0.42,500.0
2018-04-08 19:10:00,0.42,0.42,0.42,0.42,501.0
2018-04-08 19:15:00,0.417,0.417,0.417,0.417,1260.0
2018-04-08 19:25:00,0.41,0.41,0.41,0.41,201.72463172
2018-04-08 19:55:00,0.41,0.41,0.41,0.41,48.27536828
2018-04-08 20:15:00,0.41,0.41,0.41,0.41,399.50212685
2018-04-08 21:10:00,0.41,0.41,0.41,0.41,26.0
2018-04-08 22:00:00,0.41,0.41,0.41,0.41,205.91290987
2018-04-08 22:05:00,0.42,0.42,0.42,0.42,1000.0
2018-04-08 22:15:00,0.42,0.445,0.445,0.42,3095.0
2018-04-08 22:45:00,0.445,0.41651,0.486,0.41651,3943.0
2018-04-08 23:00:00,0.486,0.4155,0.4999,0.4155,53.26362417
2018-04-08 23:05:00,0.4155,0.4155,0.4155,0.4155,26.0
2018-04-09 01:00:00,0.495,0.495,0.495,0.495,26.0
2018-04-09 01:05:00,0.4175,0.4169,0.4175,0.4169,500.0
2018-04-09 01:10:00,0.4158,0.4158,0.4158,0.4158,499.996
2018-04-09 03:15:00,0.4645,0.5049,0.505,0.4645,7029.99
2018-04-09 05:10:00,0.4959,0.4959,0.4959,0.4959,45.71982613
2018-04-09 05:20:00,0.4352,0.4352,0.4352,0.4352,47.99
2018-04-09 05:35:00,0.43555,0.4355,0.43555,0.4355,698.6
2018-04-09 05:55:00,0.495,0.495,0.495,0.495,114.06844108
2018-04-09 06:20:00,0.44,0.4354,0.44,0.4354,4725.28559449
2018-04-09 06:30:00,0.4354,0.4354,0.4354,0.4354,310.25694795
2018-04-09 06:35:00,0.435,0.4325,0.435,0.4325,128.0
2018-04-09 06:40:00,0.43917,0.439,0.43917,0.439,501.39869626
2018-04-09 07:00:00,0.439,0.439,0.439,0.439,2897.72881752
2018-04-09 07:10:00,0.439,0.439,0.439,0.439,4747.97430508
2018-04-09 07:25:00,0.4621,0.4321,0.481,0.4321,7185.1
2018-04-09 07:30:00,0.475,0.475,0.475,0.475,63.54387782
2018-04-09 08:10:00,0.4335,0.4335,0.4335,0.4335,26.0
2018-04-09 08:30:00,0.459,0.459,0.459,0.459,50.0
2018-04-09 08:35:00,0.459,0.455,0.459,0.4541,12025.5
2018-04-09 08:40:00,0.45411,0.43683,0.45411,0.43683,6189.7
2018-04-09 08:55:00,0.4601,0.4749,0.47939,0.4601,15261.41
2018-04-09 09:25:00,0.4697,0.45201,0.4697,0.44991,1189.45456083
2018-04-09 10:10:00,0.474,0.4341,0.474,0.4341,1891.16491245
2018-04-09 10:15:00,0.44,0.4341,0.44,0.4341,1847.1058361
2018-04-09 10:20:00,0.4341,0.4341,0.4341,0.4341,296.37203024
2018-04-09 10:30:00,0.4341,0.4202,0.4341,0.4202,4133.56917926
2018-04-09 10:35:00,0.4202,0.4202,0.4202,0.4202,156.0
2018-04-09 10:40:00,0.4201,0.4201,0.4201,0.4201,35.0
2018-04-09 10:45:00,0.42,0.419,0.42,0.414,5719.72791429
2018-04-09 10:55:00,0.4159,0.41,0.4159,0.41,1150.02203055
2018-04-09 11:00:00,0.4048,0.4048,0.4048,0.4048,44.8673556
2018-04-09 11:15:00,0.4062,0.4062,0.4062,0.4062,165.353255
2018-04-09 11:25:00,0.4064,0.4064,0.4064,0.4064,82.64673009
2018-04-09 11:35:00,0.4065,0.40633,0.4065,0.40633,7627.38737838
2018-04-09 11:40:00,0.40634,0.40606,0.40634,0.40606,35503.97888887
2018-04-09 13:45:00,0.4238,0.424,0.424,0.4238,2627.87747826
2018-04-09 14:00:00,0.3967,0.3967,0.3967,0.3967,28.9466778
2018-04-09 16:35:00,0.41759,0.41759,0.41759,0.41759,26.0
2018-04-09 16:45:00,0.417,0.417,0.417,0.417,500.0
2018-04-09 16:50:00,0.41697,0.41697,0.41697,0.41697,146.85352571
2018-04-09 20:00:00,0.3995,0.3995,0.3995,0.3995,30.3939666
2018-04-09 20:20:00,0.412,0.416,0.416,0.412,45101.08878358
2018-04-09 20:25:00,0.42,0.4214,0.4214,0.42,2858.05331692
2018-04-09 21:20:00,0.418,0.418,0.418,0.418,84.7359716
2018-04-10 02:20:00,0.40839,0.40839,0.40839,0.40839,377.29128383
2018-04-10 04:35:00,0.41359,0.41359,0.41359,0.41359,5358.0
2018-04-10 10:15:00,0.412,0.412,0.412,0.412,49.426
2018-04-10 10:30:00,0.412,0.412,0.412,0.412,59.82524272
2018-04-10 10:45:00,0.41239,0.41239,0.41239,0.41239,26.0
2018-04-10 10:50:00,0.39843,0.3977,0.39843,0.3977,376.53670126
2018-04-10 11:05:00,0.4126,0.4126,0.4126,0.4126,50.0
2018-04-10 11:10:00,0.4126,0.4126,0.4126,0.4126,45.0
2018-04-10 11:40:00,0.41269,0.41269,0.41269,0.41269,26.0
2018-04-10 11:45:00,0.4131,0.41319,0.41319,0.4131,169.83481573
2018-04-10 13:20:00,0.42,0.42,0.42,0.42,999.99989578
2018-04-10 13:25:00,0.42,0.42,0.42,0.42,0.00010422
2018-04-10 17:15:00,0.4149,0.4149,0.4149,0.4149,45.62838648
2018-04-10 17:20:00,0.41453,0.41453,0.41453,0.41453,400.0
2018-04-10 17:55:00,0.41921,0.41921,0.41921,0.41921,181.23089826
2018-04-10 19:50:00,0.43438,0.43438,0.43438,0.43438,78.70884333
2018-04-10 21:00:00,0.42669,0.42669,0.42669,0.42669,134.86744954
2018-04-10 21:45:00,0.41386,0.41385,0.41386,0.41385,195.44314609999998
