time,open,close,high,low,volume
2017-12-28 05:00:00,0.13967,0.1395,0.1411,0.1393,144585.61696478
2017-12-28 05:05:00,0.13992,0.1359,0.13992,0.13513,175127.39425666
2017-12-28 05:10:00,0.1359,0.1358,0.13803,0.13552,31358.70775214
2017-12-28 05:15:00,0.1358,0.134,0.13738,0.134,112722.63912596
2017-12-28 05:20:00,0.13351,0.1355,0.136,0.13122,209239.21297334
2017-12-28 05:25:00,0.1355,0.1369,0.13799,0.1354,45275.139480570004
2017-12-28 05:30:00,0.137,0.1369,0.13803,0.1369,13801.76033341
2017-12-28 05:35:00,0.13635,0.13759,0.13979,0.133,161158.43242926
2017-12-28 05:40:00,0.13715,0.1341,0.13758,0.134,32010.99683152
2017-12-28 05:45:00,0.1355,0.13456,0.13767,0.13246,86637.33112665
2017-12-28 05:50:00,0.1343,0.13577,0.137,0.1343,50666.32428125
2017-12-28 05:55:00,0.1359,0.1341,0.13617,0.134,29725.13853563
2017-12-28 06:00:00,0.1342,0.1365,0.1365,0.13236,71504.53376636
2017-12-28 06:05:00,0.13752,0.136,0.13753,0.1354,43696.14805921
2017-12-28 06:10:00,0.136,0.13675,0.13697,0.1355,40605.85418565
2017-12-28 06:15:00,0.13697,0.13685,0.13697,0.1355,11101.76308042
2017-12-28 06:20:00,0.136,0.13624,0.1388,0.13267,78809.99817396
2017-12-28 06:25:00,0.1359,0.1359,0.1361,0.1343,31819.15448965
2017-12-28 06:30:00,0.13589,0.13621,0.13988,0.1357,50687.28058534
2017-12-28 06:35:00,0.13642,0.1369,0.13727,0.1358,32584.94366784
2017-12-28 06:40:00,0.13705,0.137,0.13737,0.1361,48138.97828132
2017-12-28 06:45:00,0.137,0.13685,0.13733,0.13201,175547.84835208
2017-12-28 06:50:00,0.1363,0.1363,0.137,0.13548,30002.72357358
2017-12-28 06:55:00,0.1363,0.13698,0.13699,0.13604,39222.01602376
2017-12-28 07:00:00,0.13697,0.13694,0.137,0.13444,51564.06929762
2017-12-28 07:05:00,0.13695,0.136,0.13733,0.136,36288.872954880004
2017-12-28 07:10:00,0.13718,0.13541,0.13718,0.13521,83569.16435513001
2017-12-28 07:15:00,0.13661,0.13799,0.138,0.13541,41554.7747481
2017-12-28 07:20:00,0.13733,0.13715,0.13855,0.13715,68059.12106931
2017-12-28 07:25:00,0.13839,0.137,0.139,0.137,21582.09516257
2017-12-28 07:30:00,0.137,0.138,0.1388,0.137,42867.37232266
2017-12-28 07:35:00,0.138,0.1387,0.1389,0.1377,48382.973453009996
2017-12-28 07:40:00,0.13868,0.13891,0.13891,0.137,61451.81821474
2017-12-28 07:45:00,0.1389,0.13826,0.13891,0.13746,69826.90801895
2017-12-28 07:50:00,0.13889,0.13997,0.13999,0.13825,45074.58601205
2017-12-28 07:55:00,0.13985,0.139,0.1408,0.13865,100986.8843071
2017-12-28 08:00:00,0.139,0.1375,0.13947,0.137,35541.55720258
2017-12-28 08:05:00,0.13831,0.13955,0.1398,0.1376,21354.145192620002
2017-12-28 08:10:00,0.13979,0.139,0.1398,0.1371,35077.735427629996
2017-12-28 08:15:00,0.13829,0.13795,0.139,0.13761,74454.36523776
2017-12-28 08:20:00,0.13771,0.13593,0.13838,0.13593,41198.06198435
2017-12-28 08:25:00,0.13824,0.13789,0.13847,0.13583,35693.52284493
2017-12-28 08:30:00,0.13789,0.13809,0.1381,0.13789,22443.03179647
2017-12-28 08:35:00,0.1381,0.1381,0.1395,0.138,33999.85453928
2017-12-28 08:40:00,0.1381,0.13897,0.13909,0.138,47961.948238490004
2017-12-28 08:45:00,0.13869,0.14,0.14,0.13661,144663.34411725
