time,open,close,high,low,volume
2018-07-26 15:05:00,0.085,0.13,0.13,0.085,4050.0
2018-07-26 15:15:00,0.095,0.08,0.095,0.08,51.8994
2018-07-26 15:30:00,0.08,0.08,0.08,0.08,207.94972512
2018-07-26 15:40:00,0.07703,0.077,0.07703,0.077,5861.88505488
2018-07-26 15:50:00,0.0799,0.0799,0.0799,0.0799,6000.0
2018-07-26 16:05:00,0.0795,0.0795,0.0795,0.0795,6500.0
2018-07-26 16:10:00,0.0781,0.078,0.0781,0.078,5462.0
2018-07-26 16:25:00,0.0787,0.0787,0.0787,0.0787,582.6221970400001
2018-07-26 16:40:00,0.07869,0.07869,0.07869,0.07869,10000.0
2018-07-26 16:45:00,0.078,0.0778,0.078,0.0778,20000.0
2018-07-26 16:50:00,0.0778,0.0772,0.0778,0.0772,28015.777147
2018-07-26 16:55:00,0.0777,0.0777,0.0777,0.0777,9485.6602883
2018-07-26 17:00:00,0.0772,0.0772,0.0772,0.0772,2459.0
2018-07-26 17:10:00,0.07734,0.07734,0.07734,0.07734,10001.00100101
2018-07-26 17:20:00,0.0775,0.0775,0.0775,0.0775,414.87646562
2018-07-26 17:25:00,0.0775,0.0772,0.0775,0.0772,7768.60892715
2018-07-26 17:30:00,0.0772,0.077,0.0772,0.077,4928.35
2018-07-26 18:55:00,0.07615,0.07615,0.07615,0.07615,581.45695265
2018-07-26 19:20:00,0.08689,0.08689,0.08689,0.08689,500.0
2018-07-26 19:30:00,0.08689,0.08689,0.08689,0.08689,22.96825023
2018-07-26 19:35:00,0.08689,0.08689,0.08689,0.08689,214.31792161
2018-07-26 20:00:00,0.08689,0.08689,0.08689,0.08689,5350.0
2018-07-26 20:20:00,0.086,0.086,0.086,0.086,360.0
2018-07-26 21:00:00,0.078,0.077,0.078,0.077,4201.57981796
2018-07-26 21:05:00,0.077,0.077,0.077,0.077,44.16631
2018-07-26 21:35:00,0.077,0.077,0.077,0.077,997.79841741
2018-07-26 21:40:00,0.077,0.077,0.077,0.077,178.44117878
2018-07-26 21:45:00,0.07614,0.07614,0.07614,0.07614,435.62607
2018-07-26 21:50:00,0.08198,0.08198,0.08198,0.08198,7.11904096
2018-07-26 21:55:00,0.07614,0.07614,0.07614,0.07614,261.37393
2018-07-26 22:00:00,0.0761,0.0761,0.0761,0.0761,141.884802
2018-07-26 22:10:00,0.0761,0.0761,0.0761,0.0761,81.705302
2018-07-26 22:50:00,0.08,0.0761,0.08,0.0761,0.14
2018-07-26 23:00:00,0.0761,0.0761,0.0761,0.0761,776.39989599
2018-07-26 23:55:00,0.0612,0.0612,0.0612,0.0612,2994.0
2018-07-27 00:35:00,0.073666,0.073666,0.073666,0.073666,2716.65412469
2018-07-27 02:45:00,0.0736,0.0736,0.0736,0.0736,2000.0
2018-07-27 02:55:00,0.0736,0.073666,0.073666,0.0736,2247.1445078799998
2018-07-27 03:35:00,0.07998,0.07998,0.07998,0.07998,1.01
2018-07-27 03:40:00,0.06905,0.07998,0.07998,0.06905,131.00899
2018-07-27 08:40:00,0.076,0.076,0.076,0.076,500.0
2018-07-27 09:55:00,0.07556,0.075561,0.075561,0.07556,5037.09323476
2018-07-27 10:05:00,0.073461,0.07346,0.073461,0.07346,3848.114
2018-07-27 11:25:00,0.07346,0.0725,0.07346,0.0725,34276.98395863
2018-07-27 11:30:00,0.0725,0.0725,0.0725,0.0725,10344.82758621
2018-07-27 12:05:00,0.072503,0.0725,0.072503,0.0725,49217.24384484
2018-07-27 12:10:00,0.072506,0.0725,0.072506,0.0725,68972.1227407
2018-07-27 12:20:00,0.072501,0.0725,0.072501,0.0725,3992.0
2018-07-27 12:25:00,0.072502,0.0725,0.072502,0.0725,2997.0
2018-07-27 12:30:00,0.079,0.079,0.079,0.079,86.96123556
2018-07-27 12:40:00,0.076,0.076,0.076,0.076,0.05
2018-07-27 13:00:00,0.070032,0.070004,0.070032,0.070004,1548.46524612
2018-07-27 13:20:00,0.070004,0.070004,0.070004,0.070004,3450.0
2018-07-27 13:25:00,0.070004,0.070004,0.070004,0.070004,0.05
2018-07-27 15:10:00,0.073,0.073,0.073,0.073,11954.72
2018-07-27 15:15:00,0.079,0.070004,0.079,0.070004,0.07
2018-07-27 15:25:00,0.074,0.074,0.074,0.074,11952.721
2018-07-27 15:55:00,0.074,0.074,0.074,0.074,26440.113
2018-07-27 16:00:00,0.074,0.074,0.074,0.074,4545.668
2018-07-27 16:15:00,0.074,0.074,0.074,0.074,2000.0
2018-07-27 16:30:00,0.070018,0.074,0.074,0.070018,2522.879
2018-07-27 16:35:00,0.074,0.074,0.074,0.074,3145.715
2018-07-27 16:55:00,0.074,0.074,0.074,0.074,4913.16744729
2018-07-27 18:00:00,0.07398,0.07398,0.07398,0.07398,2004.0
2018-07-27 18:15:00,0.070034,0.070034,0.070034,0.070034,0.01
2018-07-27 18:35:00,0.07398,0.07398,0.07398,0.07398,1453.817
2018-07-27 18:40:00,0.07398,0.07398,0.07398,0.07398,376.106
2018-07-27 18:55:00,0.071,0.074,0.074,0.071,21566.15339087
2018-07-27 19:05:00,0.074,0.074,0.074,0.074,3326.79887824
2018-07-27 19:15:00,0.071,0.071,0.071,0.071,0.01
2018-07-27 22:10:00,0.07399,0.07399,0.07399,0.07399,567.00056284
2018-07-27 22:50:00,0.07399,0.072009,0.074,0.072009,14496.911960540001
2018-07-27 22:55:00,0.074,0.074,0.074,0.074,4961.741
2018-07-27 23:15:00,0.074,0.074,0.074,0.074,51240.25834853
2018-07-28 01:55:00,0.0798,0.0798,0.0798,0.0798,831.351348
2018-07-28 09:15:00,0.0742,0.0742,0.0742,0.0742,17159.99169209
2018-07-28 10:10:00,0.0742,0.0742,0.0742,0.0742,499.0
2018-07-28 10:25:00,0.0742,0.0742,0.0742,0.0742,592.656
2018-07-28 10:35:00,0.0742,0.0742,0.0742,0.0742,1826.511
2018-07-28 10:50:00,0.0742,0.0742,0.0742,0.0742,851.78562779
2018-07-28 11:00:00,0.0742,0.0742,0.0742,0.0742,7201.00291698
2018-07-28 11:05:00,0.0742,0.0742,0.0742,0.0742,285.611
