time,open,close,high,low,volume
2018-05-01 11:20:00,0.85,0.7,0.85,0.7,2147.5887333299997
2018-05-01 11:25:00,0.2,0.1,0.2,0.08,26711.346110349998
2018-05-01 11:30:00,0.0979,0.0829,0.0979,0.0829,52138.01693288
2018-05-01 11:35:00,0.0829,0.0819,0.0829,0.0811,200418.63752489001
2018-05-01 11:40:00,0.082,0.0819,0.082,0.0812,340810.62879102
2018-05-01 11:45:00,0.0811,0.08197,0.08198,0.0811,70319.23369928
2018-05-01 11:50:00,0.0819,0.08098,0.0819,0.08098,105728.29933996
2018-05-01 11:55:00,0.08012,0.08076,0.08083,0.08012,39973.35947045
2018-05-01 12:00:00,0.08076,0.0807,0.08076,0.0807,31247.78905147
2018-05-01 12:05:00,0.08195,0.08019,0.08196,0.08019,47802.67442722
2018-05-01 12:10:00,0.08194,0.0802,0.08194,0.0802,9580.0
2018-05-01 12:15:00,0.0815,0.08147,0.0815,0.08147,3483.0
2018-05-01 12:20:00,0.080181,0.07998,0.080181,0.0787,99178.02608422001
2018-05-01 12:25:00,0.0777,0.07747,0.07996,0.07747,19812.3639356
2018-05-01 12:30:00,0.078,0.07994,0.07996,0.078,55846.94419605
2018-05-01 12:35:00,0.078,0.077021,0.078,0.07702,30461.411000840002
2018-05-01 12:45:00,0.07898,0.07896,0.07898,0.07896,37562.650526620004
2018-05-01 12:50:00,0.07895,0.07894,0.07895,0.07893,3721.26016969
2018-05-01 12:55:00,0.08146,0.07994,0.08146,0.07891,119293.24055603
2018-05-01 13:00:00,0.07993,0.07991,0.07993,0.07811,78011.07598911
2018-05-01 13:05:00,0.07991,0.07635,0.07991,0.07635,172663.01431701
2018-05-01 13:10:00,0.07986,0.07896,0.07986,0.07896,99021.3385181
2018-05-01 13:15:00,0.07889,0.07769,0.07889,0.07769,13914.14270599
2018-05-01 13:20:00,0.07884,0.078629,0.07884,0.07817,82955.80051142
2018-05-01 13:25:00,0.08142,0.07861,0.08142,0.0784,142734.78630779
2018-05-01 13:30:00,0.07988,0.07818,0.07988,0.07818,34806.71569622
